,material_id,band_gap,is_gap_direct,symmetry.crystal_system
2273,mp-971673,1.066599999999999,False,monoclinic
2274,mp-557484,2.0317,False,triclinic
2275,mp-23324,2.032,False,orthorhombic
2276,mp-23318,1.9636,False,orthorhombic
2277,mp-23514,1.8668999999999991,False,orthorhombic
2278,mp-23018,2.4246,False,monoclinic
2279,mp-1095302,0.6721,False,monoclinic
2280,mp-569707,1.6912,False,orthorhombic
2281,mp-610491,1.8404,False,orthorhombic
2282,mp-556378,3.527199999999999,False,orthorhombic
2283,mp-23020,1.5764,False,orthorhombic
2284,mp-1198307,0.3169,False,monoclinic
2285,mp-28944,1.5135,False,hexagonal
2286,mp-22965,1.2325,False,trigonal
2287,mp-559332,2.3576,False,monoclinic
2288,mp-1195032,2.8005,False,monoclinic
2289,mp-1192987,1.8201,False,triclinic
2290,mp-1193947,1.6948,False,triclinic
2291,mp-1196930,2.1799,False,monoclinic
2292,mp-555132,1.9598,False,triclinic
2293,mp-23154,1.3261999999999992,False,orthorhombic
2294,mp-28460,1.3935,False,orthorhombic
2295,mp-28933,1.7587000000000002,True,monoclinic
2296,mp-554129,1.5015,True,orthorhombic
2297,mp-1066781,1.783,False,orthorhombic
2298,mp-23297,2.211,False,orthorhombic
2299,mp-27987,3.4507,False,orthorhombic
2300,mp-555071,2.3401,False,orthorhombic
2301,mp-1198478,2.0113,False,tetragonal
2302,mp-1102937,1.315799999999999,True,monoclinic
2303,mp-726297,1.1344,False,monoclinic
2304,mp-29526,2.208,False,orthorhombic
2305,mp-1196583,1.3517000000000001,True,cubic
2306,mp-1196857,0.5989,False,orthorhombic
2307,mp-169,0.094599999999999,True,trigonal
2308,mp-2516584,1.4276,False,trigonal
2309,mp-47,3.3394999999999992,False,hexagonal
2310,mp-568028,0.304199999999999,False,orthorhombic
2311,mp-569304,0.0148,False,trigonal
2312,mp-569416,0.10560000000000001,False,trigonal
2313,mp-570002,3.0059,False,cubic
2314,mp-630227,0.9121999999999991,False,orthorhombic
2315,mp-66,4.1145,False,cubic
2316,mp-667273,1.0093,True,cubic
2317,mp-680372,0.7159,False,trigonal
2318,mp-683919,1.1035,False,orthorhombic
2319,mp-723638,1.876599999999999,False,monoclinic
2320,mp-731594,1.6358000000000001,True,monoclinic
2321,mp-22966,5.7111,False,orthorhombic
2322,mp-1197051,1.850299999999999,False,orthorhombic
2323,mp-560169,0.6263999999999991,False,monoclinic
2324,mp-28131,1.5997,False,orthorhombic
2325,mp-647169,2.2032,False,monoclinic
2326,mp-1588,2.2206,False,monoclinic
2327,mp-1203403,1.5729000000000002,False,monoclinic
2328,mp-555582,2.862,True,monoclinic
2329,mp-646059,2.1018,False,hexagonal
2330,mp-1196461,1.1244,True,triclinic
2331,mp-28709,1.519499999999999,False,monoclinic
2332,mp-1196803,1.316699999999999,True,orthorhombic
2333,mp-644802,1.056699999999999,False,monoclinic
2334,mp-29479,4.4176,False,triclinic
2335,mp-646122,1.46,False,monoclinic
2336,mp-647192,1.354199999999999,True,orthorhombic
2337,mp-683965,2.1158,False,trigonal
2338,mp-652200,2.0164,False,tetragonal
2339,mp-2718,3.118999999999999,True,cubic
2340,mp-1188168,3.4261,False,orthorhombic
2341,mp-1189989,1.5194,False,orthorhombic
2342,mp-729935,3.3975,False,triclinic
2343,mp-31306,5.308,False,orthorhombic
2344,mp-558545,3.1886,False,monoclinic
2345,mp-555888,6.1791,False,monoclinic
2346,mp-1204119,0.20450000000000002,True,orthorhombic
2347,mp-540807,2.6589,False,orthorhombic
2348,mp-29477,2.9242,False,triclinic
2349,mp-30063,2.5682,False,monoclinic
2350,mp-555625,5.0565,False,monoclinic
2351,mp-616463,3.7291,True,orthorhombic
2352,mp-559455,3.4412000000000003,False,monoclinic
2353,mp-1191868,4.3293,False,orthorhombic
2354,mp-1198997,3.8048,True,orthorhombic
2355,mp-6615,2.2605,False,orthorhombic
2356,mp-542699,1.9919,False,orthorhombic
2357,mp-1106292,3.4329,False,orthorhombic
2358,mp-639826,3.3719,True,orthorhombic
2359,mp-557877,7.103,False,monoclinic
2360,mp-555948,2.0208,False,triclinic
2361,mp-554739,3.0813,False,monoclinic
2362,mp-1079290,1.9388,False,monoclinic
2363,mp-1985,3.1949,False,hexagonal
2364,mp-570572,1.412999999999999,True,trigonal
2365,mp-571653,2.4768000000000012,True,cubic
2366,mp-1190863,2.4435000000000002,False,orthorhombic
2367,mp-561848,3.9183,False,orthorhombic
2368,mp-555503,3.634,False,monoclinic
2369,mp-1203337,1.4507,False,monoclinic
2370,mp-1203167,2.4479,False,monoclinic
2371,mp-1192192,1.9924,False,triclinic
2372,mp-30078,1.7443,False,triclinic
2373,mp-1199083,0.270699999999999,True,orthorhombic
2374,mp-1200162,1.2343,True,monoclinic
2375,mp-556192,5.01,False,monoclinic
2376,mp-638445,1.4627000000000001,True,orthorhombic
2377,mp-560839,1.434499999999999,True,orthorhombic
2378,mp-1195608,1.700599999999999,True,monoclinic
2379,mp-651723,5.8888,False,trigonal
2380,mp-1197923,1.2642,False,monoclinic
2381,mp-645279,1.4554,False,triclinic
2382,mp-722472,0.508,False,monoclinic
2383,mp-645316,1.4282,False,triclinic
2384,mp-683911,3.0765,False,monoclinic
2385,mp-1196206,1.3653,True,triclinic
2386,mp-1199402,1.501,True,monoclinic
2387,mp-28765,3.3196,False,orthorhombic
2388,mp-680422,2.9265,True,monoclinic
2389,mp-27989,5.0373,False,orthorhombic
2390,mp-730189,5.0996,False,tetragonal
2391,mp-27727,4.562200000000001,False,tetragonal
2392,mp-23071,4.9147,True,orthorhombic
2393,mp-1004532,4.5103,False,monoclinic
2394,mp-28473,6.616,False,orthorhombic
2395,mp-559432,4.9033,False,triclinic
2396,mp-1167,9.0653,False,monoclinic
2397,mp-1197830,3.4211,True,tetragonal
2398,mp-27962,1.1181,True,tetragonal
2399,mp-556844,2.6833,False,orthorhombic
2400,mp-556845,3.725,False,orthorhombic
2401,mp-29409,4.6791,False,monoclinic
2402,mp-30068,4.3987,False,trigonal
2403,mp-555996,3.335099999999999,False,monoclinic
2404,mp-27461,4.8638,True,orthorhombic
2405,mp-736227,0.1962,True,monoclinic
2406,mp-1188937,0.3063,False,monoclinic
2407,mp-1190824,1.228599999999999,True,monoclinic
2408,mp-725221,0.4439,False,monoclinic
2409,mp-1197543,3.6774999999999993,False,orthorhombic
2410,mp-27502,5.8354,True,orthorhombic
2411,mp-571324,3.7938,False,monoclinic
2412,mp-11875,6.1541000000000015,True,cubic
2413,mp-556660,5.8483,True,trigonal
2414,mp-729933,5.7126,False,orthorhombic
2415,mp-1077316,7.654599999999999,False,tetragonal
2416,mp-1077906,6.5856,False,orthorhombic
2417,mp-1102227,6.4314,True,tetragonal
2418,mp-1190685,6.7524000000000015,False,orthorhombic
2419,mp-1190699,6.496700000000001,False,trigonal
2420,mp-20066,6.6332,True,cubic
2421,mp-556034,6.676,False,orthorhombic
2422,mp-644607,6.3098,False,tetragonal
2423,mp-729728,6.453099999999999,True,orthorhombic
2424,mp-27814,2.5569,False,trigonal
2425,mp-2232,3.4316,True,orthorhombic
2426,mp-560879,2.7125,True,triclinic
2427,mp-30054,2.9922,True,monoclinic
2428,mp-23150,2.7134,False,orthorhombic
2429,mp-555513,2.9355,False,triclinic
2430,mp-734582,0.168999999999999,False,monoclinic
2431,mp-559900,1.2881,True,orthorhombic
2432,mp-29700,2.8283,False,monoclinic
2433,mp-28390,1.9381,False,monoclinic
2434,mp-558295,2.2843,False,monoclinic
2435,mp-555016,3.2494,False,monoclinic
2436,mp-555309,1.3824,True,monoclinic
2437,mp-558959,1.8838,False,triclinic
2438,mp-558648,4.6094,True,monoclinic
2439,mp-554711,2.957,False,monoclinic
2440,mp-1189652,1.0874,False,monoclinic
2441,mp-648193,3.8506,True,triclinic
2442,mp-559889,2.7544999999999993,False,monoclinic
2443,mp-556223,5.4516,False,orthorhombic
2444,mp-562018,4.334099999999999,False,orthorhombic
2445,mp-559873,4.7392,True,monoclinic
2446,mp-554110,3.7606,False,monoclinic
2447,mp-672266,4.0702,False,triclinic
2448,mp-28240,4.9077,False,trigonal
2449,mp-647549,2.9299,True,orthorhombic
2450,mp-1071625,2.3468,False,orthorhombic
2451,mp-555329,1.5162,True,monoclinic
2452,mp-638137,2.1986,False,orthorhombic
2453,mp-570703,5.421399999999999,False,tetragonal
2454,mp-1198688,4.7209,True,orthorhombic
2455,mp-14422,3.4146,False,orthorhombic
2456,mp-4555,3.3115,False,trigonal
2457,mp-28153,1.5298999999999991,True,tetragonal
2458,mp-2898,1.6618,True,tetragonal
2459,mp-558358,5.8260000000000005,False,monoclinic
2460,mp-10289,0.475099999999999,False,tetragonal
2461,mp-1196257,4.8911,False,monoclinic
2462,mp-1181812,5.0844,False,tetragonal
2463,mp-1190619,4.9736,True,orthorhombic
2464,mp-1191012,5.093,False,tetragonal
2465,mp-1191021,5.0542,True,orthorhombic
2466,mp-1191340,4.9668,True,tetragonal
2467,mp-966591,5.3363,True,orthorhombic
2468,mp-984766,5.0954,False,tetragonal
2469,mp-13827,6.092599999999999,False,cubic
2470,mp-3417,5.1974,False,orthorhombic
2471,mp-556826,5.456799999999999,True,orthorhombic
2472,mp-8056,6.2272,False,orthorhombic
2473,mp-1199947,0.4062,False,monoclinic
2474,mp-729083,0.5526,True,orthorhombic
2475,mp-1200311,0.1512,False,monoclinic
2476,mp-1193777,0.042399999999999,False,triclinic
2477,mp-1198121,0.3728,False,orthorhombic
2478,mp-1182309,0.005900000000000001,False,monoclinic
2479,mp-1192801,2.6853,False,monoclinic
2480,mp-30958,3.0789,False,cubic
2481,mp-1018630,0.6613999999999991,False,trigonal
2482,mp-11918,2.0774,False,tetragonal
2483,mp-1017548,0.7359,False,trigonal
2484,mp-558751,2.6093,False,monoclinic
2485,mp-29960,4.5539000000000005,False,monoclinic
2486,mp-1193904,3.0202,True,orthorhombic
2487,mp-1188325,3.8244,False,tetragonal
2488,mp-1196658,0.0829,True,orthorhombic
2489,mp-558543,3.1204,False,monoclinic
2490,mp-7067,0.216399999999999,True,trigonal
2491,mp-9570,0.8195999999999991,True,trigonal
2492,mp-7430,0.10200000000000001,False,trigonal
2493,mp-561366,2.5997,False,orthorhombic
2494,mp-17544,1.6139000000000001,True,orthorhombic
2495,mp-1194059,1.5692,False,orthorhombic
2496,mp-1070099,0.681,False,trigonal
2497,mp-4959,2.9772,False,orthorhombic
2498,mp-559849,3.0839,True,orthorhombic
2499,mp-7367,3.0718,False,monoclinic
2500,mp-1078849,0.1778,False,hexagonal
2501,mp-1104167,2.6276,False,orthorhombic
2502,mp-1203500,2.3711,True,monoclinic
2503,mp-14423,2.747099999999999,False,orthorhombic
2504,mp-13873,1.922499999999999,True,orthorhombic
2505,mp-644307,2.6985,False,monoclinic
2506,mp-23879,4.1119,True,trigonal
2507,mp-643392,4.284999999999999,True,monoclinic
2508,mp-1194276,1.552699999999999,False,orthorhombic
2509,mp-725059,1.587899999999999,False,monoclinic
2510,mp-27535,3.5614,False,monoclinic
2511,mp-1079772,0.40850000000000003,True,hexagonal
2512,mp-505362,1.5804,False,orthorhombic
2513,mp-9564,1.2605,False,trigonal
2514,mp-29208,0.38860000000000006,True,trigonal
2515,mp-9565,0.7931,False,trigonal
2516,mp-3142,3.6398,True,cubic
2517,mp-1200135,0.1522,False,monoclinic
2518,mp-11168,0.494299999999999,False,trigonal
2519,mp-561008,5.5318000000000005,False,monoclinic
2520,mp-5680,5.4963,False,monoclinic
2521,mp-1199042,0.49100000000000005,False,monoclinic
2522,mp-1199701,0.5606999999999991,False,monoclinic
2523,mp-17998,0.823399999999999,False,orthorhombic
2524,mp-726207,1.1651,False,hexagonal
2525,mp-9125,2.6942999999999993,False,trigonal
2526,mp-17597,1.286299999999998,False,orthorhombic
2527,mp-1194132,1.567899999999999,False,orthorhombic
2528,mp-18642,1.5361,True,orthorhombic
2529,mp-9571,0.38730000000000003,False,trigonal
2530,mp-9569,0.875,False,trigonal
2531,mp-1202534,3.7416,False,trigonal
2532,mp-1019569,3.0963,False,orthorhombic
2533,mp-29760,3.1483,False,hexagonal
2534,mp-17516,3.747499999999999,True,trigonal
2535,mp-683950,0.006599999999999001,True,orthorhombic
2536,mp-1203161,0.5481,False,monoclinic
2537,mp-4800,0.776,True,tetragonal
2538,mp-29722,0.8472000000000001,False,orthorhombic
2539,mp-555508,3.5249,False,tetragonal
2540,mp-1198370,0.6589,True,monoclinic
2541,mp-27407,3.7478,True,cubic
2542,mp-567799,0.5897,True,tetragonal
2543,mp-568790,0.597399999999999,True,tetragonal
2544,mp-734733,2.9263,False,cubic
2545,mp-1194550,0.9742000000000001,True,monoclinic
2546,mp-1194667,0.6327,True,monoclinic
2547,mp-696825,2.569499999999999,False,monoclinic
2548,mp-24392,1.7852999999999999,True,triclinic
2549,mp-734098,1.0825,False,triclinic
2550,mp-10444,3.5662000000000003,True,orthorhombic
2551,mp-1198749,4.275,False,monoclinic
2552,mp-559691,4.284800000000001,False,tetragonal
2553,mp-1196891,2.8373,True,orthorhombic
2554,mp-1198782,4.488300000000001,False,orthorhombic
2555,mp-23915,5.2562,False,orthorhombic
2556,mp-732195,0.2732,True,orthorhombic
2557,mp-1194616,0.315299999999999,True,monoclinic
2558,mp-1197037,4.9859,False,monoclinic
2559,mp-1203830,0.32230000000000003,True,monoclinic
2560,mp-1200127,0.015000000000000001,True,monoclinic
2561,mp-1200432,3.9161,True,orthorhombic
2562,mp-29221,7.1413,True,orthorhombic
2563,mp-695927,3.3211,False,monoclinic
2564,mp-1194400,6.5056,True,triclinic
2565,mp-643446,5.364,False,tetragonal
2566,mp-1193801,5.777500000000001,False,triclinic
2567,mp-6929,3.3366,False,monoclinic
2568,mp-31010,0.284299999999999,False,monoclinic
2569,mp-557347,3.435,False,hexagonal
2570,mp-1202522,2.4552,True,tetragonal
2571,mp-581887,2.868699999999999,False,monoclinic
2572,mp-560595,3.808899999999999,False,orthorhombic
2573,mp-1203188,4.8857,True,tetragonal
2574,mp-28554,1.5566,False,trigonal
2575,mp-1019559,4.6781,False,monoclinic
2576,mp-1019560,4.7075,False,orthorhombic
2577,mp-3859,4.7423,True,monoclinic
2578,mp-699451,5.0496,False,triclinic
2579,mp-1204342,5.5358,False,monoclinic
2580,mp-554056,5.1916,False,orthorhombic
2581,mp-1182326,2.8906,True,triclinic
2582,mp-24595,5.0182,False,triclinic
2583,mp-698170,5.2288000000000014,False,monoclinic
2584,mp-721300,5.195,False,triclinic
2585,mp-1197116,5.7199,False,monoclinic
2586,mp-1202231,0.24280000000000002,True,monoclinic
2587,mp-27657,5.639,False,monoclinic
2588,mp-706291,5.6576,False,triclinic
2589,mp-554263,4.576599999999999,False,monoclinic
2590,mp-24266,3.002,False,orthorhombic
2591,mp-23632,3.333,False,orthorhombic
2592,mp-10233,2.9265,True,orthorhombic
2593,mp-6208,4.9868,False,tetragonal
2594,mp-28848,2.516,False,triclinic
2595,mp-557070,3.2393,False,orthorhombic
2596,mp-23009,2.4254000000000002,True,trigonal
2597,mp-6246,5.1573,False,orthorhombic
2598,mp-1095180,0.8529999999999991,True,orthorhombic
2599,mp-1191256,0.6609,True,monoclinic
2600,mp-720868,4.3913,False,monoclinic
2601,mp-1078908,1.2927,True,orthorhombic
2602,mp-569267,0.318999999999999,False,orthorhombic
2603,mp-1195412,0.061199999999999005,False,monoclinic
2604,mp-1080407,0.7968000000000001,False,monoclinic
2605,mp-1182074,0.9521000000000001,True,monoclinic
2606,mp-30240,0.9151,False,monoclinic
2607,mp-1199429,3.1123,True,orthorhombic
2608,mp-18786,3.056,True,tetragonal
2609,mp-552051,1.6102999999999992,False,monoclinic
2610,mp-19161,1.2029,False,monoclinic
2611,mp-1105485,0.9077000000000001,False,orthorhombic
2612,mp-727552,2.9479,False,monoclinic
2613,mp-1105518,0.17249999999999902,True,monoclinic
2614,mp-1189906,2.0309,False,monoclinic
2615,mp-696360,0.5940999999999991,False,monoclinic
2616,mp-1202137,0.7334,False,monoclinic
2617,mp-752783,0.621,False,triclinic
2618,mp-709019,0.8562000000000001,False,monoclinic
2619,mp-558663,0.5422,False,triclinic
2620,mp-22113,0.8630999999999991,True,orthorhombic
2621,mp-695983,1.882099999999999,False,triclinic
2622,mp-1214297,0.0245,False,monoclinic
2623,mp-1204736,0.3869,False,hexagonal
2624,mp-29248,0.27489999999999903,False,monoclinic
2625,mp-630511,0.5775,True,tetragonal
2626,mp-1105354,0.675999999999999,False,tetragonal
2627,mp-18783,1.1193,False,monoclinic
2628,mp-780739,2.2875,False,triclinic
2629,mp-20431,1.4857,False,monoclinic
2630,mp-623098,1.875,False,orthorhombic
2631,mp-16433,2.1705,True,orthorhombic
2632,mp-760729,3.5382,False,tetragonal
2633,mp-648069,0.189699999999999,True,orthorhombic
2634,mp-304,0.2999,True,orthorhombic
2635,mp-29273,2.948,False,tetragonal
2636,mp-1019561,3.5628,True,trigonal
2637,mp-13650,2.898199999999999,False,tetragonal
2638,mp-560647,3.6002,False,orthorhombic
2639,mp-540773,2.5311,False,orthorhombic
2640,mp-1195610,3.818699999999999,True,monoclinic
2641,mp-696490,5.119499999999999,False,orthorhombic
2642,mp-1200626,5.4071,False,trigonal
2643,mp-698074,5.7578,True,monoclinic
2644,mp-1018656,1.536499999999999,False,trigonal
2645,mp-1079896,2.4473000000000003,False,cubic
2646,mp-24119,1.6356000000000002,False,cubic
2647,mp-27221,4.3048,False,trigonal
2648,mp-1188447,4.054699999999999,True,monoclinic
2649,mp-28553,2.348499999999999,False,hexagonal
2650,mp-1188515,0.169499999999999,True,monoclinic
2651,mp-1106181,3.485999999999999,False,monoclinic
2652,mp-1129406,0.017300000000000003,False,monoclinic
2653,mp-1237404,0.754999999999999,False,monoclinic
2654,mp-1196550,4.8269,True,monoclinic
2655,mp-557662,5.1333,False,monoclinic
2656,mp-707983,4.988099999999999,False,monoclinic
2657,mp-23717,5.3863,False,triclinic
2658,mp-559083,4.6043,True,monoclinic
2659,mp-6094,4.467700000000001,False,tetragonal
2660,mp-1202316,2.4519,False,monoclinic
2661,mp-19324,3.6923,False,monoclinic
2662,mp-731668,0.06970000000000001,False,monoclinic
2663,mp-726714,0.2117,False,triclinic
2664,mp-20443,0.182099999999999,False,orthorhombic
2665,mp-744672,0.168499999999999,False,monoclinic
2666,mp-1195231,1.2933,False,monoclinic
2667,mp-18893,1.501399999999999,False,monoclinic
2668,mp-1182836,0.8662000000000001,True,monoclinic
2669,mp-745107,1.192,False,monoclinic
2670,mp-727393,1.1151,False,triclinic
2671,mp-23716,2.276,False,monoclinic
2672,mp-23718,4.1295,False,triclinic
2673,mp-1106155,0.14720000000000003,False,monoclinic
2674,mp-19108,2.1817,False,monoclinic
2675,mp-22936,2.371,True,trigonal
2676,mp-13979,3.011,True,monoclinic
2677,mp-4155,1.44,True,cubic
2678,mp-560040,3.065,True,orthorhombic
2679,mp-19114,2.933,False,monoclinic
2680,mp-706426,5.0576,False,triclinic
2681,mp-554174,4.9617,False,monoclinic
2682,mp-17922,5.7341999999999995,False,monoclinic
2683,mp-3531,5.5373,False,tetragonal
2684,mp-554081,5.377099999999999,False,orthorhombic
2685,mp-23040,1.6997,False,trigonal
2686,mp-8977,2.601800000000001,False,orthorhombic
2687,mp-21137,1.4813,False,orthorhombic
2688,mp-8710,1.1236,False,trigonal
2689,mp-1198348,0.18659999999999902,True,orthorhombic
2690,mp-1201805,0.926199999999999,False,trigonal
2691,mp-14145,0.19160000000000002,True,cubic
2692,mp-16280,1.743399999999999,False,orthorhombic
2693,mp-29284,1.6811999999999991,True,monoclinic
2694,mp-1189528,3.6317999999999993,False,monoclinic
2695,mp-28535,3.433,False,triclinic
2696,mp-2517,0.29150000000000004,True,orthorhombic
2697,mp-504590,4.3821,False,triclinic
2698,mp-28922,3.344899999999999,False,monoclinic
2699,mp-570645,3.738200000000001,True,orthorhombic
2700,mp-752851,5.6806,False,tetragonal
2701,mp-850516,5.7666,False,monoclinic
2702,mp-867937,0.0296,False,monoclinic
2703,mp-556364,5.1049,False,tetragonal
2704,mp-541431,4.8219,True,orthorhombic
2705,mp-1019562,4.1738,True,trigonal
2706,mp-1019563,3.2582,False,hexagonal
2707,mp-4180,4.6781,True,monoclinic
2708,mp-4481,4.199400000000001,False,orthorhombic
2709,mp-556942,4.6088000000000005,False,monoclinic
2710,mp-560821,4.619999999999999,False,orthorhombic
2711,mp-8682,4.3558,False,tetragonal
2712,mp-1201156,0.3509,False,monoclinic
2713,mp-734274,3.7791,False,orthorhombic
2714,mp-1194033,3.1115,True,orthorhombic
2715,mp-1194183,2.4024,True,orthorhombic
2716,mp-22735,0.055900000000000005,False,orthorhombic
2717,mp-4747,2.7198,False,orthorhombic
2718,mp-866503,2.2605,True,orthorhombic
2719,mp-14026,2.2952,True,cubic
2720,mp-640836,3.455899999999999,False,orthorhombic
2721,mp-680380,3.3532,False,monoclinic
2722,mp-555528,4.986599999999999,True,tetragonal
2723,mp-1080507,0.8750000000000001,False,tetragonal
2724,mp-9413,2.3708,True,cubic
2725,mp-17956,2.1339,False,monoclinic
2726,mp-27614,2.9553000000000003,False,triclinic
2727,mp-1194234,0.059800000000000006,True,triclinic
2728,mp-554381,3.097899999999999,False,orthorhombic
2729,mp-557276,3.4639,False,orthorhombic
2730,mp-17892,1.651199999999999,False,monoclinic
2731,mp-1200888,2.076,False,monoclinic
2732,mp-1202810,2.2803,True,monoclinic
2733,mp-1197862,0.15940000000000001,True,orthorhombic
2734,mp-720719,5.429,True,orthorhombic
2735,mp-17019,3.691899999999999,False,tetragonal
2736,mp-571306,0.27780000000000005,False,hexagonal
2737,mp-1200437,3.7221,False,monoclinic
2738,mp-1200089,0.056999999999999,False,monoclinic
2739,mp-18596,3.0488,True,tetragonal
2740,mp-8818,0.7618,False,tetragonal
2741,mp-6227,4.0553,False,tetragonal
2742,mp-560339,4.8495,False,monoclinic
2743,mp-667369,3.1694,True,orthorhombic
2744,mp-1205338,1.1101,False,monoclinic
2745,mp-29820,2.1954000000000002,False,orthorhombic
2746,mp-570258,2.526399999999999,True,monoclinic
2747,mp-570505,2.2854,True,monoclinic
2748,mp-1205337,1.248199999999999,True,monoclinic
2749,mp-3575,4.8224,False,trigonal
2750,mp-18792,1.348999999999999,False,trigonal
2751,mp-571162,1.9148,True,monoclinic
2752,mp-1189986,0.9434000000000001,False,monoclinic
2753,mp-18504,0.727699999999999,False,monoclinic
2754,mp-17817,0.9508000000000001,False,monoclinic
2755,mp-1197377,4.9116,True,monoclinic
2756,mp-3487,5.4644,False,trigonal
2757,mp-1195188,1.2361,False,monoclinic
2758,mp-540696,0.8230000000000001,False,monoclinic
2759,mp-1194866,0.8441999999999991,True,monoclinic
2760,mp-680302,0.035699999999999,True,tetragonal
2761,mp-568774,0.06709999999999901,True,tetragonal
2762,mp-23882,4.257899999999999,False,cubic
2763,mp-6008,5.1373,True,cubic
2764,mp-23872,5.8611,False,monoclinic
2765,mp-1182533,0.8159000000000001,True,cubic
2766,mp-1200701,0.42300000000000004,True,cubic
2767,mp-12147,4.0091,True,cubic
2768,mp-1198254,0.6910000000000001,True,monoclinic
2769,mp-1203850,0.33589999999999903,False,monoclinic
2770,mp-1199096,2.637299999999999,True,orthorhombic
2771,mp-557955,3.544699999999999,False,orthorhombic
2772,mp-17186,0.7300999999999991,True,orthorhombic
2773,mp-29596,2.4565,False,monoclinic
2774,mp-18300,0.252399999999999,True,orthorhombic
2775,mp-27294,1.6726,True,cubic
2776,mp-28069,1.8439,True,cubic
2777,mp-4192,0.894,True,orthorhombic
2778,mp-7223,0.7169999999999991,True,cubic
2779,mp-1182037,4.7904,True,orthorhombic
2780,mp-707129,5.4105,False,monoclinic
2781,mp-649453,2.1079,True,orthorhombic
2782,mp-1195197,3.945999999999999,True,trigonal
2783,mp-30315,0.5682,False,tetragonal
2784,mp-707838,5.319100000000001,False,triclinic
2785,mp-707876,5.1849,True,monoclinic
2786,mp-699464,5.168799999999999,True,tetragonal
2787,mp-31149,0.3687,True,cubic
2788,mp-28160,1.2768,False,orthorhombic
2789,mp-561911,2.9679,False,tetragonal
2790,mp-551706,0.7603999999999991,False,trigonal
2791,mp-6414,3.247699999999999,True,cubic
2792,mp-557821,3.252199999999999,False,triclinic
2793,mp-555937,0.7189000000000001,False,monoclinic
2794,mp-6118,0.6475000000000001,False,monoclinic
2795,mp-722867,0.0689,False,monoclinic
2796,mp-21971,2.4715,True,cubic
2797,mp-560990,1.9936,True,trigonal
2798,mp-6672,2.6416999999999993,False,cubic
2799,mp-18843,0.8859,False,trigonal
2800,mp-1019565,3.172099999999999,True,cubic
2801,mp-14050,4.4117999999999995,True,cubic
2802,mp-29226,2.639299999999999,True,orthorhombic
2803,mp-541062,0.332999999999999,True,orthorhombic
2804,mp-555273,4.197599999999999,True,orthorhombic
2805,mp-1197405,4.5834,True,hexagonal
2806,mp-17193,0.14019999999999902,True,orthorhombic
2807,mp-15003,4.7635000000000005,False,monoclinic
2808,mp-14052,3.8105,False,cubic
2809,mp-614572,0.9918000000000001,True,orthorhombic
2810,mp-6709,4.1362,False,hexagonal
2811,mp-558079,3.9467,False,monoclinic
2812,mp-558209,4.894299999999999,False,monoclinic
2813,mp-646967,5.1758,False,monoclinic
2814,mp-744259,1.017,True,tetragonal
2815,mp-557275,1.9055,False,monoclinic
2816,mp-19042,0.40979999999999905,False,orthorhombic
2817,mp-561610,0.44209999999999905,True,trigonal
2818,mp-1204717,2.363,False,hexagonal
2819,mp-19224,2.2454,False,trigonal
2820,mp-1047,0.7787000000000001,False,trigonal
2821,mp-13146,1.4173,False,trigonal
2822,mp-568172,1.3593,False,monoclinic
2823,mp-844,1.3497,False,cubic
2824,mp-561965,2.1471,False,monoclinic
2825,mp-554801,3.0054,False,cubic
2826,mp-707081,5.1776,False,monoclinic
2827,mp-29342,1.8419,True,cubic
2828,mp-27272,2.216999999999999,True,cubic
2829,mp-11824,0.8055999999999991,True,cubic
2830,mp-21989,3.6138,False,cubic
2831,mp-6255,4.2109,True,cubic
2832,mp-561991,2.6504,False,trigonal
2833,mp-540868,4.5029,True,monoclinic
2834,mp-696156,4.7397,False,monoclinic
2835,mp-3932,4.4294,True,monoclinic
2836,mp-585516,4.659,False,orthorhombic
2837,mp-15095,3.5852,False,monoclinic
2838,mp-1202207,4.745999999999999,False,triclinic
2839,mp-541025,4.4149,False,hexagonal
2840,mp-1205330,0.056599999999999005,True,orthorhombic
2841,mp-27917,3.6973000000000003,True,trigonal
2842,mp-558273,3.2782,True,trigonal
2843,mp-641754,3.985099999999999,False,triclinic
2844,mp-984605,0.11179999999999901,True,orthorhombic
2845,mp-560378,3.8977,False,cubic
2846,mp-6853,3.9122,False,trigonal
2847,mp-5279,3.2598000000000003,False,monoclinic
2848,mp-4163,2.5302,False,orthorhombic
2849,mp-558370,2.1809,True,trigonal
2850,mp-9216,1.204699999999999,True,orthorhombic
2851,mp-1188279,2.198899999999999,False,monoclinic
2852,mp-14252,2.260099999999999,True,trigonal
2853,mp-5960,2.1479,False,monoclinic
2854,mp-1163934,1.8973,True,cubic
2855,mp-1182001,3.478,False,monoclinic
2856,mp-9029,0.7644999999999991,False,orthorhombic
2857,mp-558558,3.9325,False,orthorhombic
2858,mp-779906,3.5587,False,monoclinic
2859,mp-669331,3.426599999999999,True,cubic
2860,mp-569617,0.042899999999999,False,trigonal
2861,mp-14778,2.3035,True,cubic
2862,mp-555961,2.0072,False,cubic
2863,mp-1019566,2.4999000000000002,False,monoclinic
2864,mp-15004,4.4939,False,monoclinic
2865,mp-707897,4.3173,False,triclinic
2866,mp-1204548,5.421900000000001,False,triclinic
2867,mp-556889,3.713,True,orthorhombic
2868,mp-561507,3.6188000000000002,False,cubic
2869,mp-680193,3.862299999999999,True,orthorhombic
